"Plot Title: 9724974"
"#","Date Time, GMT-07:00","Temp, °F (LGR S/N: 9724974, SEN S/N: 9724974)","Temp, °F (LGR S/N: 9724974, SEN S/N: 9724974)","Coupler Detached (LGR S/N: 9724974)","Coupler Attached (LGR S/N: 9724974)","Host Connected (LGR S/N: 9724974)","End Of File (LGR S/N: 9724974)"
471,09/07/10 04:00:00  AM,40.719,35.782,,,,
472,09/07/10 05:00:00  AM,40.017,34.075,,,,
473,09/07/10 06:00:00  AM,40.485,34.174,,,,
474,09/07/10 07:00:00  AM,40.017,33.978,,,,
475,09/07/10 08:00:00  AM,39.970,33.780,,,,
476,09/07/10 09:00:00  AM,39.783,33.732,,,,
477,09/07/10 10:00:00  AM,39.549,33.681,,,,
478,09/07/10 11:00:00  AM,41.832,33.732,,,,
479,09/07/10 12:00:00  PM,44.537,37.465,,,,
480,09/07/10 01:00:00  PM,47.467,45.444,,,,
481,09/07/10 02:00:00  PM,49.561,50.047,,,,
482,09/07/10 03:00:00  PM,52.115,52.597,,,,
483,09/07/10 04:00:00  PM,54.300,50.445,,,,
484,09/07/10 05:00:00  PM,54.473,51.105,,,,
485,09/07/10 06:00:00  PM,51.764,50.356,,,,
486,09/07/10 07:00:00  PM,52.772,48.628,,,,
487,09/07/10 08:00:00  PM,50.797,45.534,,,,
488,09/07/10 09:00:00  PM,50.047,43.167,,,,
489,09/07/10 10:00:00  PM,48.983,41.601,,,,
490,09/07/10 11:00:00  PM,48.717,40.811,,,,
491,09/08/10 12:00:00  AM,48.004,40.579,,,,
492,09/08/10 01:00:00  AM,47.781,40.764,,,,
493,09/08/10 02:00:00  AM,47.467,40.998,,,,
494,09/08/10 03:00:00  AM,47.019,41.184,,,,
495,09/08/10 04:00:00  AM,46.346,41.043,,,,
496,09/08/10 05:00:00  AM,45.941,40.905,,,,
497,09/08/10 06:00:00  AM,45.896,40.764,,,,
498,09/08/10 07:00:00  AM,45.534,40.485,,,,
499,09/08/10 08:00:00  AM,45.579,40.438,,,,
500,09/08/10 09:00:00  AM,45.307,39.643,,,,
501,09/08/10 10:00:00  AM,45.986,39.078,,,,
502,09/08/10 11:00:00  AM,47.781,41.230,,,,
503,09/08/10 12:00:00  PM,49.116,46.751,,,,
504,09/08/10 01:00:00  PM,49.338,50.356,,,,
505,09/08/10 02:00:00  PM,49.028,52.378,,,,
506,09/08/10 03:00:00  PM,47.422,50.621,,,,
507,09/08/10 04:00:00  PM,44.991,48.315,,,,
508,09/08/10 05:00:00  PM,44.991,46.346,,,,
509,09/08/10 06:00:00  PM,45.354,45.941,,,,
510,09/08/10 07:00:00  PM,46.616,46.931,,,,
511,09/08/10 08:00:00  PM,44.355,44.627,,,,
512,09/08/10 09:00:00  PM,43.808,42.386,,,,
513,09/08/10 10:00:00  PM,43.671,41.693,,,,
514,09/08/10 11:00:00  PM,43.579,41.043,,,,
515,09/09/10 12:00:00  AM,42.939,39.924,,,,
516,09/09/10 01:00:00  AM,42.433,39.173,,,,
517,09/09/10 02:00:00  AM,41.554,38.464,,,,
518,09/09/10 03:00:00  AM,41.925,38.842,,,,
519,09/09/10 04:00:00  AM,41.693,38.322,,,,
520,09/09/10 05:00:00  AM,40.485,36.505,,,,
521,09/09/10 06:00:00  AM,41.137,36.120,,,,
522,09/09/10 07:00:00  AM,41.554,37.416,,,,
523,09/09/10 08:00:00  AM,40.905,37.609,,,,
524,09/09/10 09:00:00  AM,41.508,38.937,,,,
525,09/09/10 10:00:00  AM,42.247,40.579,,,,
526,09/09/10 11:00:00  AM,44.582,44.082,,,,
527,09/09/10 12:00:00  PM,45.082,48.672,,,,
528,09/09/10 01:00:00  PM,44.173,50.886,,,,
529,09/09/10 02:00:00  PM,44.263,48.938,,,,
530,09/09/10 03:00:00  PM,44.355,51.852,,,,
531,09/09/10 04:00:00  PM,43.259,48.938,,,,
532,09/09/10 05:00:00  PM,41.693,45.354,,,,
533,09/09/10 06:00:00  PM,42.247,46.256,,,,
534,09/09/10 07:00:00  PM,41.648,44.627,,,,
535,09/09/10 08:00:00  PM,41.554,43.030,,,,
536,09/09/10 09:00:00  PM,41.322,41.416,,,,
537,09/09/10 10:00:00  PM,40.858,40.298,,,,
538,09/09/10 11:00:00  PM,40.532,39.313,,,,
539,09/10/10 12:00:00  AM,40.158,38.511,,,,
540,09/10/10 01:00:00  AM,39.643,36.891,,,,
541,09/10/10 02:00:00  AM,38.889,35.443,,,,
542,09/10/10 03:00:00  AM,38.606,35.249,,,,
543,09/10/10 04:00:00  AM,37.369,34.371,,,,
544,09/10/10 05:00:00  AM,38.368,34.907,,,,
545,09/10/10 06:00:00  AM,37.989,36.025,,,,
546,09/10/10 07:00:00  AM,37.465,36.169,,,,
547,09/10/10 08:00:00  AM,37.369,36.698,,,,
548,09/10/10 09:00:00  AM,37.560,38.368,,,,
549,09/10/10 10:00:00  AM,38.131,41.137,,,,
550,09/10/10 11:00:00  AM,38.748,45.307,,,,
551,09/10/10 12:00:00  PM,39.173,47.467,,,,
552,09/10/10 01:00:00  PM,40.298,49.161,,,,
553,09/10/10 02:00:00  PM,39.736,46.571,,,,
554,09/10/10 03:00:00  PM,40.532,46.346,,,,
555,09/10/10 04:00:00  PM,38.842,45.806,,,,
556,09/10/10 05:00:00  PM,39.454,46.616,,,,
557,09/10/10 06:00:00  PM,39.970,45.896,,,,
558,09/10/10 07:00:00  PM,40.251,45.082,,,,
559,09/10/10 08:00:00  PM,40.392,44.037,,,,
560,09/10/10 09:00:00  PM,40.298,42.525,,,,
561,09/10/10 10:00:00  PM,39.596,41.416,,,,
562,09/10/10 11:00:00  PM,40.204,41.090,,,,
563,09/11/10 12:00:00  AM,39.736,40.998,,,,
564,09/11/10 01:00:00  AM,40.392,40.905,,,,
565,09/11/10 02:00:00  AM,40.719,41.043,,,,
566,09/11/10 03:00:00  AM,40.626,41.043,,,,
567,09/11/10 04:00:00  AM,40.204,40.251,,,,
568,09/11/10 05:00:00  AM,40.438,39.877,,,,
569,09/11/10 06:00:00  AM,40.905,40.579,,,,
570,09/11/10 07:00:00  AM,41.043,40.251,,,,
571,09/11/10 08:00:00  AM,41.043,40.858,,,,
572,09/11/10 09:00:00  AM,40.905,41.787,,,,
573,09/11/10 10:00:00  AM,41.554,44.674,,,,
574,09/11/10 11:00:00  AM,42.341,48.805,,,,
575,09/11/10 12:00:00  PM,43.167,50.709,,,,
576,09/11/10 01:00:00  PM,43.443,51.237,,,,
577,09/11/10 02:00:00  PM,46.256,54.995,,,,
578,09/11/10 03:00:00  PM,43.716,55.168,,,,
579,09/11/10 04:00:00  PM,45.669,55.213,,,,
580,09/11/10 05:00:00  PM,44.627,53.209,,,,
581,09/11/10 06:00:00  PM,45.714,53.121,,,,
582,09/11/10 07:00:00  PM,45.579,48.583,,,,
583,09/11/10 08:00:00  PM,44.901,46.841,,,,
584,09/11/10 09:00:00  PM,43.900,43.808,,,,
585,09/11/10 10:00:00  PM,41.648,41.925,,,,
586,09/11/10 11:00:00  PM,42.294,40.811,,,,
587,09/12/10 12:00:00  AM,40.719,38.842,,,,
588,09/12/10 01:00:00  AM,40.951,37.081,,,,
589,09/12/10 02:00:00  AM,39.924,36.410,,,,
590,09/12/10 03:00:00  AM,40.064,35.395,,,,
591,09/12/10 04:00:00  AM,37.846,35.249,,,,
592,09/12/10 05:00:00  AM,39.031,34.516,,,,
593,09/12/10 06:00:00  AM,38.464,34.371,,,,
594,09/12/10 07:00:00  AM,37.798,33.681,,,,
595,09/12/10 08:00:00  AM,38.606,33.386,,,,
596,09/12/10 09:00:00  AM,39.690,35.200,,,,
597,09/12/10 10:00:00  AM,39.877,38.415,,,,
598,09/12/10 11:00:00  AM,39.643,38.842,,,,
599,09/12/10 12:00:00  PM,41.090,39.549,,,,
600,09/12/10 01:00:00  PM,43.624,45.986,,,,
601,09/12/10 02:00:00  PM,43.945,48.137,,,,
602,09/12/10 03:00:00  PM,46.256,50.135,,,,
603,09/12/10 04:00:00  PM,46.706,51.105,,,,
604,09/12/10 05:00:00  PM,46.256,50.400,,,,
605,09/12/10 06:00:00  PM,47.959,50.135,,,,
606,09/12/10 07:00:00  PM,46.974,48.360,,,,
607,09/12/10 08:00:00  PM,45.172,44.901,,,,
608,09/12/10 09:00:00  PM,44.627,41.322,,,,
609,09/12/10 10:00:00  PM,43.671,39.454,,,,
610,09/12/10 11:00:00  PM,43.808,37.942,,,,
611,09/13/10 12:00:00  AM,43.396,36.025,,,,
612,09/13/10 01:00:00  AM,43.443,36.505,,,,
613,09/13/10 02:00:00  AM,41.740,34.810,,,,
614,09/13/10 03:00:00  AM,41.970,33.386,,,,
615,09/13/10 04:00:00  AM,41.832,33.879,,,,
616,09/13/10 05:00:00  AM,41.416,33.780,,,,
617,09/13/10 06:00:00  AM,40.438,33.534,,,,
618,09/13/10 07:00:00  AM,39.830,33.287,,,,
619,09/13/10 08:00:00  AM,39.877,33.138,,,,
620,09/13/10 09:00:00  AM,39.970,32.990,,,,
621,09/13/10 10:00:00  AM,40.998,32.940,,,,
622,09/13/10 11:00:00  AM,40.392,32.891,,,,
623,09/13/10 12:00:00  PM,44.082,32.891,,,,
624,09/13/10 01:00:00  PM,45.806,32.990,,,,
625,09/13/10 02:00:00  PM,46.301,38.700,,,,
626,09/13/10 03:00:00  PM,48.360,44.809,,,,
627,09/13/10 04:00:00  PM,49.604,44.355,,,,
628,09/13/10 05:00:00  PM,51.148,44.901,,,,
629,09/13/10 06:00:00  PM,51.325,48.227,,,,
630,09/13/10 07:00:00  PM,50.356,46.526,,,,
631,09/13/10 08:00:00  PM,49.294,43.306,,,,
632,09/13/10 09:00:00  PM,45.172,37.416,,,,
633,09/13/10 10:00:00  PM,45.534,35.685,,,,
634,09/13/10 11:00:00  PM,44.719,34.615,,,,
635,09/14/10 12:00:00  AM,44.037,33.978,,,,
636,09/14/10 01:00:00  AM,44.127,33.534,,,,
637,09/14/10 02:00:00  AM,43.716,33.138,,,,
638,09/14/10 03:00:00  AM,43.259,32.841,,,,
639,09/14/10 04:00:00  AM,41.832,32.592,,,,
640,09/14/10 05:00:00  AM,43.351,32.491,,,,
641,09/14/10 06:00:00  AM,42.433,32.542,,,,
642,09/14/10 07:00:00  AM,42.247,32.592,,,,
643,09/14/10 08:00:00  AM,41.787,32.641,,,,
644,09/14/10 09:00:00  AM,42.616,32.691,,,,
645,09/14/10 10:00:00  AM,41.970,32.790,,,,
646,09/14/10 11:00:00  AM,42.247,32.841,,,,
647,09/14/10 12:00:00  PM,44.082,32.940,,,,
648,09/14/10 01:00:00  PM,45.669,35.443,,,,
649,09/14/10 02:00:00  PM,47.914,42.341,,,,
650,09/14/10 03:00:00  PM,50.841,45.986,,,,
651,09/14/10 04:00:00  PM,51.678,45.851,,,,
652,09/14/10 05:00:00  PM,51.678,47.334,,,,
653,09/14/10 06:00:00  PM,51.895,48.049,,,,
654,09/14/10 07:00:00  PM,50.886,46.886,,,,
655,09/14/10 08:00:00  PM,49.471,43.990,,,,
656,09/14/10 09:00:00  PM,48.272,41.230,,,,
657,09/14/10 10:00:00  PM,47.691,39.220,,,,
658,09/14/10 11:00:00  PM,47.244,37.798,,,,
659,09/15/10 12:00:00  AM,46.661,35.928,,,,
660,09/15/10 01:00:00  AM,45.714,34.713,,,,
661,09/15/10 02:00:00  AM,44.764,34.419,,,,
662,09/15/10 03:00:00  AM,44.218,33.237,,,,
663,09/15/10 04:00:00  AM,44.082,33.831,,,,
664,09/15/10 05:00:00  AM,44.037,33.732,,,,
665,09/15/10 06:00:00  AM,41.463,33.485,,,,
666,09/15/10 07:00:00  AM,41.787,33.188,,,,
667,09/15/10 08:00:00  AM,42.984,32.940,,,,
668,09/15/10 09:00:00  AM,41.787,32.790,,,,
669,09/15/10 10:00:00  AM,42.433,32.790,,,,
670,09/15/10 11:00:00  AM,42.386,32.742,,,,
671,09/15/10 12:00:00  PM,45.354,32.790,,,,
672,09/15/10 01:00:00  PM,46.751,32.940,,,,
673,09/15/10 02:00:00  PM,49.161,40.251,,,,
674,09/15/10 03:00:00  PM,51.062,44.082,,,,
675,09/15/10 04:00:00  PM,52.335,43.534,,,,
676,09/15/10 05:00:00  PM,52.992,43.396,,,,
677,09/15/10 06:00:00  PM,53.121,45.354,,,,
678,09/15/10 07:00:00  PM,52.466,45.262,,,,
679,09/15/10 08:00:00  PM,51.062,42.892,,,,
680,09/15/10 09:00:00  PM,48.628,38.653,,,,
681,09/15/10 10:00:00  PM,49.249,35.443,,,,
682,09/15/10 11:00:00  PM,48.628,34.320,,,,
683,09/16/10 12:00:00  AM,48.315,33.435,,,,
684,09/16/10 01:00:00  AM,48.272,33.188,,,,
685,09/16/10 02:00:00  AM,47.377,33.534,,,,
686,09/16/10 03:00:00  AM,45.669,33.534,,,,
687,09/16/10 04:00:00  AM,46.481,33.336,,,,
688,09/16/10 05:00:00  AM,45.262,33.089,,,,
689,09/16/10 06:00:00  AM,43.808,32.940,,,,
690,09/16/10 07:00:00  AM,44.719,32.891,,,,
691,09/16/10 08:00:00  AM,43.808,32.841,,,,
692,09/16/10 09:00:00  AM,43.259,32.790,,,,
693,09/16/10 10:00:00  AM,43.945,32.790,,,,
694,09/16/10 11:00:00  AM,43.259,32.790,,,,
695,09/16/10 12:00:00  PM,45.669,32.891,,,,
696,09/16/10 01:00:00  PM,48.450,33.386,,,,
697,09/16/10 02:00:00  PM,50.092,42.847,,,,
698,09/16/10 03:00:00  PM,53.253,46.886,,,,
699,09/16/10 04:00:00  PM,53.865,45.217,,,,
700,09/16/10 05:00:00  PM,53.994,44.991,,,,
701,09/16/10 06:00:00  PM,54.387,46.571,,,,
702,09/16/10 07:00:00  PM,53.559,45.896,,,,
703,09/16/10 08:00:00  PM,51.721,42.616,,,,
704,09/16/10 09:00:00  PM,49.561,37.465,,,,
705,09/16/10 10:00:00  PM,49.204,34.907,,,,
706,09/16/10 11:00:00  PM,48.450,34.664,,,,
707,09/17/10 12:00:00  AM,48.493,34.516,,,,
708,09/17/10 01:00:00  AM,48.004,34.223,,,,
709,09/17/10 02:00:00  AM,47.109,33.978,,,,
710,09/17/10 03:00:00  AM,46.616,34.516,,,,
711,09/17/10 04:00:00  AM,46.211,35.055,,,,
712,09/17/10 05:00:00  AM,46.301,35.152,,,,
713,09/17/10 06:00:00  AM,46.256,35.200,,,,
714,09/17/10 07:00:00  AM,46.661,35.346,,,,
715,09/17/10 08:00:00  AM,47.064,34.957,,,,
716,09/17/10 09:00:00  AM,47.914,36.410,,,,
717,09/17/10 10:00:00  AM,48.493,38.037,,,,
718,09/17/10 11:00:00  AM,49.116,40.485,,,,
719,09/17/10 12:00:00  PM,52.423,42.800,,,,
720,09/17/10 01:00:00  PM,53.994,47.602,,,,
721,09/17/10 02:00:00  PM,54.691,52.335,,,,
722,09/17/10 03:00:00  PM,54.604,53.865,,,,
723,09/17/10 04:00:00  PM,55.081,54.648,,,,
724,09/17/10 05:00:00  PM,53.035,52.378,,,,
725,09/17/10 06:00:00  PM,55.125,51.458,,,,
726,09/17/10 07:00:00  PM,53.427,49.249,,,,
727,09/17/10 08:00:00  PM,49.161,43.900,,,,
728,09/17/10 09:00:00  PM,47.914,38.795,,,,
729,09/17/10 10:00:00  PM,46.706,36.169,,,,
730,09/17/10 11:00:00  PM,45.624,34.761,,,,
731,09/18/10 12:00:00  AM,45.399,34.419,,,,
732,09/18/10 01:00:00  AM,45.127,34.124,,,,
733,09/18/10 02:00:00  AM,45.896,34.075,,,,
734,09/18/10 03:00:00  AM,44.991,34.174,,,,
735,09/18/10 04:00:00  AM,44.445,34.516,,,,
736,09/18/10 05:00:00  AM,44.809,35.492,,,,
737,09/18/10 06:00:00  AM,43.306,35.782,,,,
738,09/18/10 07:00:00  AM,42.109,35.589,,,,
739,09/18/10 08:00:00  AM,41.277,35.346,,,,
740,09/18/10 09:00:00  AM,40.626,35.200,,,,
741,09/18/10 10:00:00  AM,40.532,35.879,,,,
742,09/18/10 11:00:00  AM,41.322,35.492,,,,
743,09/18/10 12:00:00  PM,43.990,37.035,,,,
744,09/18/10 01:00:00  PM,45.714,40.626,,,,
745,09/18/10 02:00:00  PM,46.751,43.671,,,,
746,09/18/10 03:00:00  PM,46.751,44.674,,,,
747,09/18/10 04:00:00  PM,46.974,44.946,,,,
748,09/18/10 05:00:00  PM,46.886,44.355,,,,
749,09/18/10 06:00:00  PM,46.256,43.306,,,,
750,09/18/10 07:00:00  PM,43.396,40.017,,,,
751,09/18/10 08:00:00  PM,42.017,38.084,,,,
752,09/18/10 09:00:00  PM,41.230,36.120,,,,
753,09/18/10 10:00:00  PM,39.830,34.907,,,,
754,09/18/10 11:00:00  PM,36.795,33.485,,,,
755,09/19/10 12:00:00  AM,35.200,32.142,,,,
756,09/19/10 01:00:00  AM,34.272,32.491,,,,
757,09/19/10 02:00:00  AM,33.928,32.342,,,,
758,09/19/10 03:00:00  AM,32.742,31.993,,,,
759,09/19/10 04:00:00  AM,31.842,31.791,,,,
760,09/19/10 05:00:00  AM,31.591,31.390,,,,
761,09/19/10 06:00:00  AM,30.580,30.987,,,,
762,09/19/10 07:00:00  AM,30.376,30.682,,,,
763,09/19/10 08:00:00  AM,29.764,30.376,,,,
764,09/19/10 09:00:00  AM,30.783,30.326,,,,
765,09/19/10 10:00:00  AM,30.834,30.276,,,,
766,09/19/10 11:00:00  AM,31.743,30.326,,,,
767,09/19/10 12:00:00  PM,33.534,30.376,,,,
768,09/19/10 01:00:00  PM,36.505,31.541,,,,
769,09/19/10 02:00:00  PM,37.846,31.942,,,,
770,09/19/10 03:00:00  PM,39.313,32.293,,,,
771,09/19/10 04:00:00  PM,41.184,32.243,,,,
772,09/19/10 05:00:00  PM,41.416,32.592,,,,
773,09/19/10 06:00:00  PM,41.601,33.089,,,,
774,09/19/10 07:00:00  PM,41.043,32.990,,,,
775,09/19/10 08:00:00  PM,37.942,32.542,,,,
776,09/19/10 09:00:00  PM,35.879,32.193,,,,
777,09/19/10 10:00:00  PM,35.200,31.791,,,,
778,09/19/10 11:00:00  PM,34.174,31.339,,,,
779,09/20/10 12:00:00  AM,32.990,30.733,,,,
780,09/20/10 01:00:00  AM,33.681,30.225,,,,
781,09/20/10 02:00:00  AM,33.485,29.559,,,,
782,09/20/10 03:00:00  AM,33.780,29.149,,,,
783,09/20/10 04:00:00  AM,31.791,28.735,,,,
784,09/20/10 05:00:00  AM,29.764,28.269,,,,
785,09/20/10 06:00:00  AM,32.193,28.476,,,,
786,09/20/10 07:00:00  AM,30.529,27.799,,,,
787,09/20/10 08:00:00  AM,31.239,27.747,,,,
788,09/20/10 09:00:00  AM,29.970,27.642,,,,
789,09/20/10 10:00:00  AM,31.188,27.851,,,,
790,09/20/10 11:00:00  AM,31.942,27.694,,,,
791,09/20/10 12:00:00  PM,34.761,28.008,,,,
792,09/20/10 01:00:00  PM,38.273,30.479,,,,
793,09/20/10 02:00:00  PM,40.905,31.642,,,,
794,09/20/10 03:00:00  PM,43.396,32.142,,,,
795,09/20/10 04:00:00  PM,45.127,32.193,,,,
796,09/20/10 05:00:00  PM,46.706,32.542,,,,
797,09/20/10 06:00:00  PM,46.616,33.534,,,,
798,09/20/10 07:00:00  PM,45.444,33.039,,,,
799,09/20/10 08:00:00  PM,41.508,31.993,,,,
800,09/20/10 09:00:00  PM,40.951,31.942,,,,
801,09/20/10 10:00:00  PM,40.111,31.791,,,,
802,09/20/10 11:00:00  PM,38.511,31.491,,,,
803,09/21/10 12:00:00  AM,37.989,31.188,,,,
804,09/21/10 01:00:00  AM,37.942,30.580,,,,
805,09/21/10 02:00:00  AM,37.179,30.173,,,,
806,09/21/10 03:00:00  AM,36.505,29.867,,,,
807,09/21/10 04:00:00  AM,36.072,29.354,,,,
808,09/21/10 05:00:00  AM,35.395,28.891,,,,
809,09/21/10 06:00:00  AM,35.152,28.942,,,,
810,09/21/10 07:00:00  AM,34.858,29.046,,,,
811,09/21/10 08:00:00  AM,35.200,29.251,,,,
812,09/21/10 09:00:00  AM,35.443,29.611,,,,
813,09/21/10 10:00:00  AM,35.928,29.867,,,,
814,09/21/10 11:00:00  AM,36.698,29.970,,,,
815,09/21/10 12:00:00  PM,39.549,29.867,,,,
816,09/21/10 01:00:00  PM,42.156,31.390,,,,
817,09/21/10 02:00:00  PM,43.990,32.092,,,,
818,09/21/10 03:00:00  PM,46.166,33.336,,,,
819,09/21/10 04:00:00  PM,47.064,32.990,,,,
820,09/21/10 05:00:00  PM,46.571,33.780,,,,
821,09/21/10 06:00:00  PM,44.173,34.371,,,,
822,09/21/10 07:00:00  PM,43.030,33.681,,,,
823,09/21/10 08:00:00  PM,39.267,32.193,,,,
824,09/21/10 09:00:00  PM,37.846,31.942,,,,
825,09/21/10 10:00:00  PM,37.560,32.142,,,,
826,09/21/10 11:00:00  PM,37.035,32.092,,,,
827,09/22/10 12:00:00  AM,36.554,32.142,,,,
828,09/22/10 01:00:00  AM,36.217,32.193,,,,
829,09/22/10 02:00:00  AM,35.782,32.092,,,,
830,09/22/10 03:00:00  AM,35.638,32.043,,,,
831,09/22/10 04:00:00  AM,35.541,32.043,,,,
832,09/22/10 05:00:00  AM,35.152,31.993,,,,
833,09/22/10 06:00:00  AM,35.152,31.942,,,,
834,09/22/10 07:00:00  AM,34.664,31.892,,,,
835,09/22/10 08:00:00  AM,33.978,31.791,,,,
836,09/22/10 09:00:00  AM,34.615,31.743,,,,
837,09/22/10 10:00:00  AM,35.830,31.993,,,,
838,09/22/10 11:00:00  AM,36.505,31.842,,,,
839,09/22/10 12:00:00  PM,39.031,31.842,,,,
840,09/22/10 01:00:00  PM,40.951,32.043,,,,
841,09/22/10 02:00:00  PM,41.601,33.089,,,,
842,09/22/10 03:00:00  PM,43.624,37.035,,,,
843,09/22/10 04:00:00  PM,44.173,37.274,,,,
844,09/22/10 05:00:00  PM,42.939,38.464,,,,
845,09/22/10 06:00:00  PM,41.322,38.700,,,,
846,09/22/10 07:00:00  PM,39.360,36.891,,,,
847,09/22/10 08:00:00  PM,38.037,34.272,,,,
848,09/22/10 09:00:00  PM,37.702,33.584,,,,
849,09/22/10 10:00:00  PM,36.505,31.791,,,,
850,09/22/10 11:00:00  PM,35.103,30.783,,,,
851,09/23/10 12:00:00  AM,35.249,32.043,,,,
852,09/23/10 01:00:00  AM,35.346,31.993,,,,
853,09/23/10 02:00:00  AM,36.120,32.193,,,,
854,09/23/10 03:00:00  AM,34.957,32.043,,,,
855,09/23/10 04:00:00  AM,33.928,31.892,,,,
856,09/23/10 05:00:00  AM,34.027,31.892,,,,
857,09/23/10 06:00:00  AM,33.978,31.892,,,,
858,09/23/10 07:00:00  AM,33.237,31.892,,,,
859,09/23/10 08:00:00  AM,28.476,31.791,,,,
860,09/23/10 09:00:00  AM,29.457,31.942,,,,
861,09/23/10 10:00:00  AM,28.580,32.043,,,,
862,09/23/10 11:00:00  AM,29.304,32.491,,,,
863,09/23/10 12:00:00  PM,30.632,34.713,,,,
864,09/23/10 01:00:00  PM,30.276,38.322,,,,
865,09/23/10 02:00:00  PM,29.970,38.131,,,,
866,09/23/10 03:00:00  PM,30.682,39.407,,,,
867,09/23/10 04:00:00  PM,30.326,37.274,,,,
868,09/23/10 05:00:00  PM,30.173,35.249,,,,
869,09/23/10 06:00:00  PM,29.714,34.468,,,,
870,09/23/10 07:00:00  PM,29.251,34.075,,,,
871,09/23/10 08:00:00  PM,29.149,33.732,,,,
872,09/23/10 09:00:00  PM,28.839,33.435,,,,
873,09/23/10 10:00:00  PM,28.425,33.287,,,,
874,09/23/10 11:00:00  PM,28.321,33.188,,,,
875,09/24/10 12:00:00  AM,28.112,33.188,,,,
876,09/24/10 01:00:00  AM,28.112,33.188,,,,
877,09/24/10 02:00:00  AM,27.747,33.188,,,,
878,09/24/10 03:00:00  AM,27.694,33.188,,,,
879,09/24/10 04:00:00  AM,27.799,33.188,,,,
880,09/24/10 05:00:00  AM,27.799,33.188,,,,
881,09/24/10 06:00:00  AM,27.799,33.188,,,,
882,09/24/10 07:00:00  AM,27.642,33.237,,,,
883,09/24/10 08:00:00  AM,27.590,33.237,,,,
884,09/24/10 09:00:00  AM,28.321,33.237,,,,
885,09/24/10 10:00:00  AM,28.528,33.287,,,,
886,09/24/10 11:00:00  AM,28.164,33.287,,,,
887,09/24/10 12:00:00  PM,28.476,33.287,,,,
888,09/24/10 01:00:00  PM,29.097,33.287,,,,
889,09/24/10 02:00:00  PM,29.867,33.287,,,,
890,09/24/10 03:00:00  PM,30.123,33.287,,,,
891,09/24/10 04:00:00  PM,32.043,33.386,,,,
892,09/24/10 05:00:00  PM,31.791,33.386,,,,
893,09/24/10 06:00:00  PM,31.692,33.386,,,,
894,09/24/10 07:00:00  PM,34.174,33.485,,,,
895,09/24/10 08:00:00  PM,35.443,33.681,,,,
896,09/24/10 09:00:00  PM,36.217,33.681,,,,
897,09/24/10 10:00:00  PM,36.120,33.681,,,,
898,09/24/10 11:00:00  PM,35.928,33.681,,,,
899,09/25/10 12:00:00  AM,35.298,33.584,,,,
900,09/25/10 01:00:00  AM,36.266,33.435,,,,
901,09/25/10 02:00:00  AM,35.733,33.386,,,,
902,09/25/10 03:00:00  AM,35.346,33.435,,,,
903,09/25/10 04:00:00  AM,34.419,33.386,,,,
904,09/25/10 05:00:00  AM,36.120,33.386,,,,
905,09/25/10 06:00:00  AM,36.313,33.386,,,,
906,09/25/10 07:00:00  AM,36.459,33.386,,,,
907,09/25/10 08:00:00  AM,37.465,33.386,,,,
908,09/25/10 09:00:00  AM,35.782,33.386,,,,
909,09/25/10 10:00:00  AM,36.698,33.386,,,,
910,09/25/10 11:00:00  AM,38.653,33.386,,,,
911,09/25/10 12:00:00  PM,38.511,33.435,,,,
912,09/25/10 01:00:00  PM,40.438,33.485,,,,
913,09/25/10 02:00:00  PM,42.847,33.534,,,,
914,09/25/10 03:00:00  PM,40.345,33.584,,,,
915,09/25/10 04:00:00  PM,38.368,33.633,,,,
916,09/25/10 05:00:00  PM,39.643,33.633,,,,
917,09/25/10 06:00:00  PM,40.392,33.633,,,,
918,09/25/10 07:00:00  PM,40.251,33.879,,,,
919,09/25/10 08:00:00  PM,39.783,33.928,,,,
920,09/25/10 09:00:00  PM,39.970,34.075,,,,
921,09/25/10 10:00:00  PM,39.549,34.075,,,,
922,09/25/10 11:00:00  PM,39.549,34.223,,,,
923,09/26/10 12:00:00  AM,37.893,34.615,,,,
924,09/26/10 01:00:00  AM,37.656,35.006,,,,
925,09/26/10 02:00:00  AM,36.505,35.055,,,,
926,09/26/10 03:00:00  AM,35.492,33.780,,,,
927,09/26/10 04:00:00  AM,34.371,33.089,,,,
928,09/26/10 05:00:00  AM,34.419,32.940,,,,
929,09/26/10 06:00:00  AM,35.298,32.790,,,,
930,09/26/10 07:00:00  AM,35.103,32.742,,,,
931,09/26/10 08:00:00  AM,34.810,32.691,,,,
932,09/26/10 09:00:00  AM,35.830,32.742,,,,
933,09/26/10 10:00:00  AM,35.249,32.742,,,,
934,09/26/10 11:00:00  AM,36.651,32.742,,,,
935,09/26/10 12:00:00  PM,36.939,32.790,,,,
936,09/26/10 01:00:00  PM,39.924,33.287,,,,
937,09/26/10 02:00:00  PM,39.220,36.505,,,,
938,09/26/10 03:00:00  PM,42.017,37.942,,,,
939,09/26/10 04:00:00  PM,43.075,37.225,,,,
940,09/26/10 05:00:00  PM,42.017,39.220,,,,
941,09/26/10 06:00:00  PM,43.214,42.663,,,,
942,09/26/10 07:00:00  PM,40.017,39.454,,,,
943,09/26/10 08:00:00  PM,37.656,36.217,,,,
944,09/26/10 09:00:00  PM,37.225,34.320,,,,
945,09/26/10 10:00:00  PM,37.846,34.371,,,,
946,09/26/10 11:00:00  PM,37.130,34.174,,,,
