"Plot Title: 9724974"
"#","Date","Time, GMT-07:00","Temp, °C (LGR S/N: 9724974, SEN S/N: 9724974)","Temp, °C (LGR S/N: 9724974, SEN S/N: 9724974)","Coupler Detached (LGR S/N: 9724974, SEN S/N: 9724974)","Coupler Attached (LGR S/N: 9724974, SEN S/N: 9724974)","Host Connected (LGR S/N: 9724974, SEN S/N: 9724974)","End Of File (LGR S/N: 9724974, SEN S/N: 9724974)"
468,09/07/10,01:00:00 AM,5.539,5.231,,,,
469,09/07/10,02:00:00 AM,5.282,4.063,,,,
470,09/07/10,03:00:00 AM,5.154,3.248,,,,
471,09/07/10,04:00:00 AM,4.844,2.101,,,,
472,09/07/10,05:00:00 AM,4.454,1.153,,,,
473,09/07/10,06:00:00 AM,4.714,1.208,,,,
474,09/07/10,07:00:00 AM,4.454,1.099,,,,
475,09/07/10,08:00:00 AM,4.428,0.989,,,,
476,09/07/10,09:00:00 AM,4.324,0.962,,,,
477,09/07/10,10:00:00 AM,4.194,0.934,,,,
478,09/07/10,11:00:00 AM,5.462,0.962,,,,
479,09/07/10,12:00:00 PM,6.965,3.036,,,,
480,09/07/10,01:00:00 PM,8.593,7.469,,,,
481,09/07/10,02:00:00 PM,9.756,10.026,,,,
482,09/07/10,03:00:00 PM,11.175,11.443,,,,
483,09/07/10,04:00:00 PM,12.389,10.247,,,,
484,09/07/10,05:00:00 PM,12.485,10.614,,,,
485,09/07/10,06:00:00 PM,10.980,10.198,,,,
486,09/07/10,07:00:00 PM,11.540,9.238,,,,
487,09/07/10,08:00:00 PM,10.443,7.519,,,,
488,09/07/10,09:00:00 PM,10.026,6.204,,,,
489,09/07/10,10:00:00 PM,9.435,5.334,,,,
490,09/07/10,11:00:00 PM,9.287,4.895,,,,
491,09/08/10,12:00:00 AM,8.891,4.766,,,,
492,09/08/10,01:00:00 AM,8.767,4.869,,,,
493,09/08/10,02:00:00 AM,8.593,4.999,,,,
494,09/08/10,03:00:00 AM,8.344,5.102,,,,
495,09/08/10,04:00:00 AM,7.970,5.024,,,,
496,09/08/10,05:00:00 AM,7.745,4.947,,,,
497,09/08/10,06:00:00 AM,7.720,4.869,,,,
498,09/08/10,07:00:00 AM,7.519,4.714,,,,
499,09/08/10,08:00:00 AM,7.544,4.688,,,,
500,09/08/10,09:00:00 AM,7.393,4.246,,,,
501,09/08/10,10:00:00 AM,7.770,3.932,,,,
502,09/08/10,11:00:00 AM,8.767,5.128,,,,
503,09/08/10,12:00:00 PM,9.509,8.195,,,,
504,09/08/10,01:00:00 PM,9.632,10.198,,,,
505,09/08/10,02:00:00 PM,9.460,11.321,,,,
506,09/08/10,03:00:00 PM,8.568,10.345,,,,
507,09/08/10,04:00:00 PM,7.217,9.064,,,,
508,09/08/10,05:00:00 PM,7.217,7.970,,,,
509,09/08/10,06:00:00 PM,7.419,7.745,,,,
510,09/08/10,07:00:00 PM,8.120,8.295,,,,
511,09/08/10,08:00:00 PM,6.864,7.015,,,,
512,09/08/10,09:00:00 PM,6.560,5.770,,,,
513,09/08/10,10:00:00 PM,6.484,5.385,,,,
514,09/08/10,11:00:00 PM,6.433,5.024,,,,
515,09/09/10,12:00:00 AM,6.077,4.402,,,,
516,09/09/10,01:00:00 AM,5.796,3.985,,,,
517,09/09/10,02:00:00 AM,5.308,3.591,,,,
518,09/09/10,03:00:00 AM,5.514,3.801,,,,
519,09/09/10,04:00:00 AM,5.385,3.512,,,,
520,09/09/10,05:00:00 AM,4.714,2.503,,,,
521,09/09/10,06:00:00 AM,5.076,2.289,,,,
522,09/09/10,07:00:00 AM,5.308,3.009,,,,
523,09/09/10,08:00:00 AM,4.947,3.116,,,,
524,09/09/10,09:00:00 AM,5.282,3.854,,,,
525,09/09/10,10:00:00 AM,5.693,4.766,,,,
526,09/09/10,11:00:00 AM,6.990,6.712,,,,
527,09/09/10,12:00:00 PM,7.268,9.262,,,,
528,09/09/10,01:00:00 PM,6.763,10.492,,,,
529,09/09/10,02:00:00 PM,6.813,9.410,,,,
530,09/09/10,03:00:00 PM,6.864,11.029,,,,
531,09/09/10,04:00:00 PM,6.255,9.410,,,,
532,09/09/10,05:00:00 PM,5.385,7.419,,,,
533,09/09/10,06:00:00 PM,5.693,7.920,,,,
534,09/09/10,07:00:00 PM,5.360,7.015,,,,
535,09/09/10,08:00:00 PM,5.308,6.128,,,,
536,09/09/10,09:00:00 PM,5.179,5.231,,,,
537,09/09/10,10:00:00 PM,4.921,4.610,,,,
538,09/09/10,11:00:00 PM,4.740,4.063,,,,
539,09/10/10,12:00:00 AM,4.532,3.617,,,,
540,09/10/10,01:00:00 AM,4.246,2.717,,,,
541,09/10/10,02:00:00 AM,3.827,1.913,,,,
542,09/10/10,03:00:00 AM,3.670,1.805,,,,
543,09/10/10,04:00:00 AM,2.983,1.317,,,,
544,09/10/10,05:00:00 AM,3.538,1.615,,,,
545,09/10/10,06:00:00 AM,3.327,2.236,,,,
546,09/10/10,07:00:00 AM,3.036,2.316,,,,
547,09/10/10,08:00:00 AM,2.983,2.610,,,,
548,09/10/10,09:00:00 AM,3.089,3.538,,,,
549,09/10/10,10:00:00 AM,3.406,5.076,,,,
550,09/10/10,11:00:00 AM,3.749,7.393,,,,
551,09/10/10,12:00:00 PM,3.985,8.593,,,,
552,09/10/10,01:00:00 PM,4.610,9.534,,,,
553,09/10/10,02:00:00 PM,4.298,8.095,,,,
554,09/10/10,03:00:00 PM,4.740,7.970,,,,
555,09/10/10,04:00:00 PM,3.801,7.670,,,,
556,09/10/10,05:00:00 PM,4.141,8.120,,,,
557,09/10/10,06:00:00 PM,4.428,7.720,,,,
558,09/10/10,07:00:00 PM,4.584,7.268,,,,
559,09/10/10,08:00:00 PM,4.662,6.687,,,,
560,09/10/10,09:00:00 PM,4.610,5.847,,,,
561,09/10/10,10:00:00 PM,4.220,5.231,,,,
562,09/10/10,11:00:00 PM,4.558,5.050,,,,
563,09/11/10,12:00:00 AM,4.298,4.999,,,,
564,09/11/10,01:00:00 AM,4.662,4.947,,,,
565,09/11/10,02:00:00 AM,4.844,5.024,,,,
566,09/11/10,03:00:00 AM,4.792,5.024,,,,
567,09/11/10,04:00:00 AM,4.558,4.584,,,,
568,09/11/10,05:00:00 AM,4.688,4.376,,,,
569,09/11/10,06:00:00 AM,4.947,4.766,,,,
570,09/11/10,07:00:00 AM,5.024,4.584,,,,
571,09/11/10,08:00:00 AM,5.024,4.921,,,,
572,09/11/10,09:00:00 AM,4.947,5.437,,,,
573,09/11/10,10:00:00 AM,5.308,7.041,,,,
574,09/11/10,11:00:00 AM,5.745,9.336,,,,
575,09/11/10,12:00:00 PM,6.204,10.394,,,,
576,09/11/10,01:00:00 PM,6.357,10.687,,,,
577,09/11/10,02:00:00 PM,7.920,12.775,,,,
578,09/11/10,03:00:00 PM,6.509,12.871,,,,
579,09/11/10,04:00:00 PM,7.594,12.896,,,,
580,09/11/10,05:00:00 PM,7.015,11.783,,,,
581,09/11/10,06:00:00 PM,7.619,11.734,,,,
582,09/11/10,07:00:00 PM,7.544,9.213,,,,
583,09/11/10,08:00:00 PM,7.167,8.245,,,,
584,09/11/10,09:00:00 PM,6.611,6.560,,,,
585,09/11/10,10:00:00 PM,5.360,5.514,,,,
586,09/11/10,11:00:00 PM,5.719,4.895,,,,
587,09/12/10,12:00:00 AM,4.844,3.801,,,,
588,09/12/10,01:00:00 AM,4.973,2.823,,,,
589,09/12/10,02:00:00 AM,4.402,2.450,,,,
590,09/12/10,03:00:00 AM,4.480,1.886,,,,
591,09/12/10,04:00:00 AM,3.248,1.805,,,,
592,09/12/10,05:00:00 AM,3.906,1.398,,,,
593,09/12/10,06:00:00 AM,3.591,1.317,,,,
594,09/12/10,07:00:00 AM,3.221,0.934,,,,
595,09/12/10,08:00:00 AM,3.670,0.770,,,,
596,09/12/10,09:00:00 AM,4.272,1.778,,,,
597,09/12/10,10:00:00 AM,4.376,3.564,,,,
598,09/12/10,11:00:00 AM,4.246,3.801,,,,
599,09/12/10,12:00:00 PM,5.050,4.194,,,,
600,09/12/10,01:00:00 PM,6.458,7.770,,,,
601,09/12/10,02:00:00 PM,6.636,8.965,,,,
602,09/12/10,03:00:00 PM,7.920,10.075,,,,
603,09/12/10,04:00:00 PM,8.170,10.614,,,,
604,09/12/10,05:00:00 PM,7.920,10.222,,,,
605,09/12/10,06:00:00 PM,8.866,10.075,,,,
606,09/12/10,07:00:00 PM,8.319,9.089,,,,
607,09/12/10,08:00:00 PM,7.318,7.167,,,,
608,09/12/10,09:00:00 PM,7.015,5.179,,,,
609,09/12/10,10:00:00 PM,6.484,4.141,,,,
610,09/12/10,11:00:00 PM,6.560,3.301,,,,
611,09/13/10,12:00:00 AM,6.331,2.236,,,,
612,09/13/10,01:00:00 AM,6.357,2.503,,,,
613,09/13/10,02:00:00 AM,5.411,1.561,,,,
614,09/13/10,03:00:00 AM,5.539,0.770,,,,
615,09/13/10,04:00:00 AM,5.462,1.044,,,,
616,09/13/10,05:00:00 AM,5.231,0.989,,,,
617,09/13/10,06:00:00 AM,4.688,0.852,,,,
618,09/13/10,07:00:00 AM,4.350,0.715,,,,
619,09/13/10,08:00:00 AM,4.376,0.632,,,,
620,09/13/10,09:00:00 AM,4.428,0.550,,,,
621,09/13/10,10:00:00 AM,4.999,0.522,,,,
622,09/13/10,11:00:00 AM,4.662,0.495,,,,
623,09/13/10,12:00:00 PM,6.712,0.495,,,,
624,09/13/10,01:00:00 PM,7.670,0.550,,,,
625,09/13/10,02:00:00 PM,7.945,3.722,,,,
626,09/13/10,03:00:00 PM,9.089,7.116,,,,
627,09/13/10,04:00:00 PM,9.780,6.864,,,,
628,09/13/10,05:00:00 PM,10.638,7.167,,,,
629,09/13/10,06:00:00 PM,10.736,9.015,,,,
630,09/13/10,07:00:00 PM,10.198,8.070,,,,
631,09/13/10,08:00:00 PM,9.608,6.281,,,,
632,09/13/10,09:00:00 PM,7.318,3.009,,,,
633,09/13/10,10:00:00 PM,7.519,2.047,,,,
634,09/13/10,11:00:00 PM,7.066,1.453,,,,
635,09/14/10,12:00:00 AM,6.687,1.099,,,,
636,09/14/10,01:00:00 AM,6.737,0.852,,,,
637,09/14/10,02:00:00 AM,6.509,0.632,,,,
638,09/14/10,03:00:00 AM,6.255,0.467,,,,
639,09/14/10,04:00:00 AM,5.462,0.329,,,,
640,09/14/10,05:00:00 AM,6.306,0.273,,,,
641,09/14/10,06:00:00 AM,5.796,0.301,,,,
642,09/14/10,07:00:00 AM,5.693,0.329,,,,
643,09/14/10,08:00:00 AM,5.437,0.356,,,,
644,09/14/10,09:00:00 AM,5.898,0.384,,,,
645,09/14/10,10:00:00 AM,5.539,0.439,,,,
646,09/14/10,11:00:00 AM,5.693,0.467,,,,
647,09/14/10,12:00:00 PM,6.712,0.522,,,,
648,09/14/10,01:00:00 PM,7.594,1.913,,,,
649,09/14/10,02:00:00 PM,8.841,5.745,,,,
650,09/14/10,03:00:00 PM,10.467,7.770,,,,
651,09/14/10,04:00:00 PM,10.932,7.695,,,,
652,09/14/10,05:00:00 PM,10.932,8.519,,,,
653,09/14/10,06:00:00 PM,11.053,8.916,,,,
654,09/14/10,07:00:00 PM,10.492,8.270,,,,
655,09/14/10,08:00:00 PM,9.706,6.661,,,,
656,09/14/10,09:00:00 PM,9.040,5.128,,,,
657,09/14/10,10:00:00 PM,8.717,4.011,,,,
658,09/14/10,11:00:00 PM,8.469,3.221,,,,
659,09/15/10,12:00:00 AM,8.145,2.182,,,,
660,09/15/10,01:00:00 AM,7.619,1.507,,,,
661,09/15/10,02:00:00 AM,7.091,1.344,,,,
662,09/15/10,03:00:00 AM,6.788,0.687,,,,
663,09/15/10,04:00:00 AM,6.712,1.017,,,,
664,09/15/10,05:00:00 AM,6.687,0.962,,,,
665,09/15/10,06:00:00 AM,5.257,0.825,,,,
666,09/15/10,07:00:00 AM,5.437,0.660,,,,
667,09/15/10,08:00:00 AM,6.102,0.522,,,,
668,09/15/10,09:00:00 AM,5.437,0.439,,,,
669,09/15/10,10:00:00 AM,5.796,0.439,,,,
670,09/15/10,11:00:00 AM,5.770,0.412,,,,
671,09/15/10,12:00:00 PM,7.419,0.439,,,,
672,09/15/10,01:00:00 PM,8.195,0.522,,,,
673,09/15/10,02:00:00 PM,9.534,4.584,,,,
674,09/15/10,03:00:00 PM,10.590,6.712,,,,
675,09/15/10,04:00:00 PM,11.297,6.408,,,,
676,09/15/10,05:00:00 PM,11.662,6.331,,,,
677,09/15/10,06:00:00 PM,11.734,7.419,,,,
678,09/15/10,07:00:00 PM,11.370,7.368,,,,
679,09/15/10,08:00:00 PM,10.590,6.051,,,,
680,09/15/10,09:00:00 PM,9.238,3.696,,,,
681,09/15/10,10:00:00 PM,9.583,1.913,,,,
682,09/15/10,11:00:00 PM,9.238,1.289,,,,
683,09/16/10,12:00:00 AM,9.064,0.797,,,,
684,09/16/10,01:00:00 AM,9.040,0.660,,,,
685,09/16/10,02:00:00 AM,8.543,0.852,,,,
686,09/16/10,03:00:00 AM,7.594,0.852,,,,
687,09/16/10,04:00:00 AM,8.045,0.742,,,,
688,09/16/10,05:00:00 AM,7.368,0.605,,,,
689,09/16/10,06:00:00 AM,6.560,0.522,,,,
690,09/16/10,07:00:00 AM,7.066,0.495,,,,
691,09/16/10,08:00:00 AM,6.560,0.467,,,,
692,09/16/10,09:00:00 AM,6.255,0.439,,,,
693,09/16/10,10:00:00 AM,6.636,0.439,,,,
694,09/16/10,11:00:00 AM,6.255,0.439,,,,
695,09/16/10,12:00:00 PM,7.594,0.495,,,,
696,09/16/10,01:00:00 PM,9.139,0.770,,,,
697,09/16/10,02:00:00 PM,10.051,6.026,,,,
698,09/16/10,03:00:00 PM,11.807,8.270,,,,
699,09/16/10,04:00:00 PM,12.147,7.343,,,,
700,09/16/10,05:00:00 PM,12.219,7.217,,,,
701,09/16/10,06:00:00 PM,12.437,8.095,,,,
702,09/16/10,07:00:00 PM,11.977,7.720,,,,
703,09/16/10,08:00:00 PM,10.956,5.898,,,,
704,09/16/10,09:00:00 PM,9.756,3.036,,,,
705,09/16/10,10:00:00 PM,9.558,1.615,,,,
706,09/16/10,11:00:00 PM,9.139,1.480,,,,
707,09/17/10,12:00:00 AM,9.163,1.398,,,,
708,09/17/10,01:00:00 AM,8.891,1.235,,,,
709,09/17/10,02:00:00 AM,8.394,1.099,,,,
710,09/17/10,03:00:00 AM,8.120,1.398,,,,
711,09/17/10,04:00:00 AM,7.895,1.697,,,,
712,09/17/10,05:00:00 AM,7.945,1.751,,,,
713,09/17/10,06:00:00 AM,7.920,1.778,,,,
714,09/17/10,07:00:00 AM,8.145,1.859,,,,
715,09/17/10,08:00:00 AM,8.369,1.643,,,,
716,09/17/10,09:00:00 AM,8.841,2.450,,,,
717,09/17/10,10:00:00 AM,9.163,3.354,,,,
718,09/17/10,11:00:00 AM,9.509,4.714,,,,
719,09/17/10,12:00:00 PM,11.346,6.000,,,,
720,09/17/10,01:00:00 PM,12.219,8.668,,,,
721,09/17/10,02:00:00 PM,12.606,11.297,,,,
722,09/17/10,03:00:00 PM,12.558,12.147,,,,
723,09/17/10,04:00:00 PM,12.823,12.582,,,,
724,09/17/10,05:00:00 PM,11.686,11.321,,,,
725,09/17/10,06:00:00 PM,12.847,10.810,,,,
726,09/17/10,07:00:00 PM,11.904,9.583,,,,
727,09/17/10,08:00:00 PM,9.534,6.611,,,,
728,09/17/10,09:00:00 PM,8.841,3.775,,,,
729,09/17/10,10:00:00 PM,8.170,2.316,,,,
730,09/17/10,11:00:00 PM,7.569,1.534,,,,
731,09/18/10,12:00:00 AM,7.444,1.344,,,,
732,09/18/10,01:00:00 AM,7.293,1.180,,,,
733,09/18/10,02:00:00 AM,7.720,1.153,,,,
734,09/18/10,03:00:00 AM,7.217,1.208,,,,
735,09/18/10,04:00:00 AM,6.914,1.398,,,,
736,09/18/10,05:00:00 AM,7.116,1.940,,,,
737,09/18/10,06:00:00 AM,6.281,2.101,,,,
738,09/18/10,07:00:00 AM,5.616,1.994,,,,
739,09/18/10,08:00:00 AM,5.154,1.859,,,,
740,09/18/10,09:00:00 AM,4.792,1.778,,,,
741,09/18/10,10:00:00 AM,4.740,2.155,,,,
742,09/18/10,11:00:00 AM,5.179,1.940,,,,
743,09/18/10,12:00:00 PM,6.661,2.797,,,,
744,09/18/10,01:00:00 PM,7.619,4.792,,,,
745,09/18/10,02:00:00 PM,8.195,6.484,,,,
746,09/18/10,03:00:00 PM,8.195,7.041,,,,
747,09/18/10,04:00:00 PM,8.319,7.192,,,,
748,09/18/10,05:00:00 PM,8.270,6.864,,,,
749,09/18/10,06:00:00 PM,7.920,6.281,,,,
750,09/18/10,07:00:00 PM,6.331,4.454,,,,
751,09/18/10,08:00:00 PM,5.565,3.380,,,,
752,09/18/10,09:00:00 PM,5.128,2.289,,,,
753,09/18/10,10:00:00 PM,4.350,1.615,,,,
754,09/18/10,11:00:00 PM,2.664,0.825,,,,
755,09/19/10,12:00:00 AM,1.778,0.079,,,,
756,09/19/10,01:00:00 AM,1.262,0.273,,,,
757,09/19/10,02:00:00 AM,1.071,0.190,,,,
758,09/19/10,03:00:00 AM,0.412,-0.004,,,,
759,09/19/10,04:00:00 AM,-0.088,-0.116,,,,
760,09/19/10,05:00:00 AM,-0.227,-0.339,,,,
761,09/19/10,06:00:00 AM,-0.789,-0.563,,,,
762,09/19/10,07:00:00 AM,-0.902,-0.732,,,,
763,09/19/10,08:00:00 AM,-1.242,-0.902,,,,
764,09/19/10,09:00:00 AM,-0.676,-0.930,,,,
765,09/19/10,10:00:00 AM,-0.648,-0.958,,,,
766,09/19/10,11:00:00 AM,-0.143,-0.930,,,,
767,09/19/10,12:00:00 PM,0.852,-0.902,,,,
768,09/19/10,01:00:00 PM,2.503,-0.255,,,,
769,09/19/10,02:00:00 PM,3.248,-0.032,,,,
770,09/19/10,03:00:00 PM,4.063,0.163,,,,
771,09/19/10,04:00:00 PM,5.102,0.135,,,,
772,09/19/10,05:00:00 PM,5.231,0.329,,,,
773,09/19/10,06:00:00 PM,5.334,0.605,,,,
774,09/19/10,07:00:00 PM,5.024,0.550,,,,
775,09/19/10,08:00:00 PM,3.301,0.301,,,,
776,09/19/10,09:00:00 PM,2.155,0.107,,,,
777,09/19/10,10:00:00 PM,1.778,-0.116,,,,
778,09/19/10,11:00:00 PM,1.208,-0.367,,,,
779,09/20/10,12:00:00 AM,0.550,-0.704,,,,
780,09/20/10,01:00:00 AM,0.934,-0.986,,,,
781,09/20/10,02:00:00 AM,0.825,-1.356,,,,
782,09/20/10,03:00:00 AM,0.989,-1.584,,,,
783,09/20/10,04:00:00 AM,-0.116,-1.814,,,,
784,09/20/10,05:00:00 AM,-1.242,-2.073,,,,
785,09/20/10,06:00:00 AM,0.107,-1.958,,,,
786,09/20/10,07:00:00 AM,-0.817,-2.334,,,,
787,09/20/10,08:00:00 AM,-0.423,-2.363,,,,
788,09/20/10,09:00:00 AM,-1.128,-2.421,,,,
789,09/20/10,10:00:00 AM,-0.451,-2.305,,,,
790,09/20/10,11:00:00 AM,-0.032,-2.392,,,,
791,09/20/10,12:00:00 PM,1.534,-2.218,,,,
792,09/20/10,01:00:00 PM,3.485,-0.845,,,,
793,09/20/10,02:00:00 PM,4.947,-0.199,,,,
794,09/20/10,03:00:00 PM,6.331,0.079,,,,
795,09/20/10,04:00:00 PM,7.293,0.107,,,,
796,09/20/10,05:00:00 PM,8.170,0.301,,,,
797,09/20/10,06:00:00 PM,8.120,0.852,,,,
798,09/20/10,07:00:00 PM,7.469,0.577,,,,
799,09/20/10,08:00:00 PM,5.282,-0.004,,,,
800,09/20/10,09:00:00 PM,4.973,-0.032,,,,
801,09/20/10,10:00:00 PM,4.506,-0.116,,,,
802,09/20/10,11:00:00 PM,3.617,-0.283,,,,
803,09/21/10,12:00:00 AM,3.327,-0.451,,,,
804,09/21/10,01:00:00 AM,3.301,-0.789,,,,
805,09/21/10,02:00:00 AM,2.877,-1.015,,,,
806,09/21/10,03:00:00 AM,2.503,-1.185,,,,
807,09/21/10,04:00:00 AM,2.262,-1.470,,,,
808,09/21/10,05:00:00 AM,1.886,-1.727,,,,
809,09/21/10,06:00:00 AM,1.751,-1.699,,,,
810,09/21/10,07:00:00 AM,1.588,-1.641,,,,
811,09/21/10,08:00:00 AM,1.778,-1.527,,,,
812,09/21/10,09:00:00 AM,1.913,-1.327,,,,
813,09/21/10,10:00:00 AM,2.182,-1.185,,,,
814,09/21/10,11:00:00 AM,2.610,-1.128,,,,
815,09/21/10,12:00:00 PM,4.194,-1.185,,,,
816,09/21/10,01:00:00 PM,5.642,-0.339,,,,
817,09/21/10,02:00:00 PM,6.661,0.051,,,,
818,09/21/10,03:00:00 PM,7.870,0.742,,,,
819,09/21/10,04:00:00 PM,8.369,0.550,,,,
820,09/21/10,05:00:00 PM,8.095,0.989,,,,
821,09/21/10,06:00:00 PM,6.763,1.317,,,,
822,09/21/10,07:00:00 PM,6.128,0.934,,,,
823,09/21/10,08:00:00 PM,4.037,0.107,,,,
824,09/21/10,09:00:00 PM,3.248,-0.032,,,,
825,09/21/10,10:00:00 PM,3.089,0.079,,,,
826,09/21/10,11:00:00 PM,2.797,0.051,,,,
827,09/22/10,12:00:00 AM,2.530,0.079,,,,
828,09/22/10,01:00:00 AM,2.343,0.107,,,,
829,09/22/10,02:00:00 AM,2.101,0.051,,,,
830,09/22/10,03:00:00 AM,2.021,0.024,,,,
831,09/22/10,04:00:00 AM,1.967,0.024,,,,
832,09/22/10,05:00:00 AM,1.751,-0.004,,,,
833,09/22/10,06:00:00 AM,1.751,-0.032,,,,
834,09/22/10,07:00:00 AM,1.480,-0.060,,,,
835,09/22/10,08:00:00 AM,1.099,-0.116,,,,
836,09/22/10,09:00:00 AM,1.453,-0.143,,,,
837,09/22/10,10:00:00 AM,2.128,-0.004,,,,
838,09/22/10,11:00:00 AM,2.503,-0.088,,,,
839,09/22/10,12:00:00 PM,3.906,-0.088,,,,
840,09/22/10,01:00:00 PM,4.973,0.024,,,,
841,09/22/10,02:00:00 PM,5.334,0.605,,,,
842,09/22/10,03:00:00 PM,6.458,2.797,,,,
843,09/22/10,04:00:00 PM,6.763,2.930,,,,
844,09/22/10,05:00:00 PM,6.077,3.591,,,,
845,09/22/10,06:00:00 PM,5.179,3.722,,,,
846,09/22/10,07:00:00 PM,4.089,2.717,,,,
847,09/22/10,08:00:00 PM,3.354,1.262,,,,
848,09/22/10,09:00:00 PM,3.168,0.880,,,,
849,09/22/10,10:00:00 PM,2.503,-0.116,,,,
850,09/22/10,11:00:00 PM,1.724,-0.676,,,,
851,09/23/10,12:00:00 AM,1.805,0.024,,,,
852,09/23/10,01:00:00 AM,1.859,-0.004,,,,
853,09/23/10,02:00:00 AM,2.289,0.107,,,,
854,09/23/10,03:00:00 AM,1.643,0.024,,,,
855,09/23/10,04:00:00 AM,1.071,-0.060,,,,
856,09/23/10,05:00:00 AM,1.126,-0.060,,,,
857,09/23/10,06:00:00 AM,1.099,-0.060,,,,
858,09/23/10,07:00:00 AM,0.687,-0.060,,,,
859,09/23/10,08:00:00 AM,-1.958,-0.116,,,,
860,09/23/10,09:00:00 AM,-1.413,-0.032,,,,
861,09/23/10,10:00:00 AM,-1.900,0.024,,,,
862,09/23/10,11:00:00 AM,-1.498,0.273,,,,
863,09/23/10,12:00:00 PM,-0.760,1.507,,,,
864,09/23/10,01:00:00 PM,-0.958,3.512,,,,
865,09/23/10,02:00:00 PM,-1.128,3.406,,,,
866,09/23/10,03:00:00 PM,-0.732,4.115,,,,
867,09/23/10,04:00:00 PM,-0.930,2.930,,,,
868,09/23/10,05:00:00 PM,-1.015,1.805,,,,
869,09/23/10,06:00:00 PM,-1.270,1.371,,,,
870,09/23/10,07:00:00 PM,-1.527,1.153,,,,
871,09/23/10,08:00:00 PM,-1.584,0.962,,,,
872,09/23/10,09:00:00 PM,-1.756,0.797,,,,
873,09/23/10,10:00:00 PM,-1.986,0.715,,,,
874,09/23/10,11:00:00 PM,-2.044,0.660,,,,
875,09/24/10,12:00:00 AM,-2.160,0.660,,,,
876,09/24/10,01:00:00 AM,-2.160,0.660,,,,
877,09/24/10,02:00:00 AM,-2.363,0.660,,,,
878,09/24/10,03:00:00 AM,-2.392,0.660,,,,
879,09/24/10,04:00:00 AM,-2.334,0.660,,,,
880,09/24/10,05:00:00 AM,-2.334,0.660,,,,
881,09/24/10,06:00:00 AM,-2.334,0.660,,,,
882,09/24/10,07:00:00 AM,-2.421,0.687,,,,
883,09/24/10,08:00:00 AM,-2.450,0.687,,,,
884,09/24/10,09:00:00 AM,-2.044,0.687,,,,
885,09/24/10,10:00:00 AM,-1.929,0.715,,,,
886,09/24/10,11:00:00 AM,-2.131,0.715,,,,
887,09/24/10,12:00:00 PM,-1.958,0.715,,,,
888,09/24/10,01:00:00 PM,-1.613,0.715,,,,
889,09/24/10,02:00:00 PM,-1.185,0.715,,,,
890,09/24/10,03:00:00 PM,-1.043,0.715,,,,
891,09/24/10,04:00:00 PM,0.024,0.770,,,,
892,09/24/10,05:00:00 PM,-0.116,0.770,,,,
893,09/24/10,06:00:00 PM,-0.171,0.770,,,,
894,09/24/10,07:00:00 PM,1.208,0.825,,,,
895,09/24/10,08:00:00 PM,1.913,0.934,,,,
896,09/24/10,09:00:00 PM,2.343,0.934,,,,
897,09/24/10,10:00:00 PM,2.289,0.934,,,,
898,09/24/10,11:00:00 PM,2.182,0.934,,,,
899,09/25/10,12:00:00 AM,1.832,0.880,,,,
900,09/25/10,01:00:00 AM,2.370,0.797,,,,
901,09/25/10,02:00:00 AM,2.074,0.770,,,,
902,09/25/10,03:00:00 AM,1.859,0.797,,,,
903,09/25/10,04:00:00 AM,1.344,0.770,,,,
904,09/25/10,05:00:00 AM,2.289,0.770,,,,
905,09/25/10,06:00:00 AM,2.396,0.770,,,,
906,09/25/10,07:00:00 AM,2.477,0.770,,,,
907,09/25/10,08:00:00 AM,3.036,0.770,,,,
908,09/25/10,09:00:00 AM,2.101,0.770,,,,
909,09/25/10,10:00:00 AM,2.610,0.770,,,,
910,09/25/10,11:00:00 AM,3.696,0.770,,,,
911,09/25/10,12:00:00 PM,3.617,0.797,,,,
912,09/25/10,01:00:00 PM,4.688,0.825,,,,
913,09/25/10,02:00:00 PM,6.026,0.852,,,,
914,09/25/10,03:00:00 PM,4.636,0.880,,,,
915,09/25/10,04:00:00 PM,3.538,0.907,,,,
916,09/25/10,05:00:00 PM,4.246,0.907,,,,
917,09/25/10,06:00:00 PM,4.662,0.907,,,,
918,09/25/10,07:00:00 PM,4.584,1.044,,,,
919,09/25/10,08:00:00 PM,4.324,1.071,,,,
920,09/25/10,09:00:00 PM,4.428,1.153,,,,
921,09/25/10,10:00:00 PM,4.194,1.153,,,,
922,09/25/10,11:00:00 PM,4.194,1.235,,,,
923,09/26/10,12:00:00 AM,3.274,1.453,,,,
924,09/26/10,01:00:00 AM,3.142,1.670,,,,
925,09/26/10,02:00:00 AM,2.503,1.697,,,,
926,09/26/10,03:00:00 AM,1.940,0.989,,,,
927,09/26/10,04:00:00 AM,1.317,0.605,,,,
928,09/26/10,05:00:00 AM,1.344,0.522,,,,
929,09/26/10,06:00:00 AM,1.832,0.439,,,,
930,09/26/10,07:00:00 AM,1.724,0.412,,,,
931,09/26/10,08:00:00 AM,1.561,0.384,,,,
932,09/26/10,09:00:00 AM,2.128,0.412,,,,
933,09/26/10,10:00:00 AM,1.805,0.412,,,,
934,09/26/10,11:00:00 AM,2.584,0.412,,,,
935,09/26/10,12:00:00 PM,2.744,0.439,,,,
936,09/26/10,01:00:00 PM,4.402,0.715,,,,
937,09/26/10,02:00:00 PM,4.011,2.503,,,,
938,09/26/10,03:00:00 PM,5.565,3.301,,,,
